2007	0.06716567204665672
2006	0.06314424250644242
2008	0.052302319273023194
2005	0.04016512952665129
1994	0.0356232198562322
1993	0.03416180659161806
1992	0.034136375966363756
1995	0.031818798318187985
1991	0.03066424793164248
1990	0.02871626203716262
1989	0.026237623762376237
2000	0.025801912383019123
1987	0.025164451376644515
2004	0.024442221619422215
1996	0.02389631086396311
1988	0.0221297300962973
2009	0.021933066594330666
1986	0.020400447579004475
2003	0.019817238573172385
1985	0.019320493693204936
1984	0.017447104299471043
2002	0.01677234504272345
1997	0.016231520412315206
1983	0.014831140648311406
1982	0.014787060897870609
2001	0.014622609521226095
1980	0.013851213888512138
2010	0.013100162756001628
1981	0.012772955377729553
1979	0.011031805235318052
1998	0.01089956598399566
1978	0.010043401600434015
1999	0.008929540214295402
1977	0.008915977214159772
1976	0.00798352095483521
1975	0.007595280075952801
1974	0.006732334192323342
1973	0.006595008815950088
1972	0.006083005560830056
1969	0.005943984809439848
1970	0.005652380306523803
1971	0.005345517428455174
2011	0.00519462905194629
2012	0.005048826800488268
1968	0.004521565170215651
1967	0.004157059541570595
1966	0.0037552556625525565
1965	0.0035195985351959853
2020	0.003494167909941679
1964	0.0033822731588227318
1963	0.003058456530584565
1962	0.002627831276278313
1960	0.00254984402549844
2013	0.002293842397938424
1961	0.0021683846466838464
1959	0.002085311270853113
1958	0.0019140783941407839
1957	0.0018310050183100502
1956	0.0017208056422080564
1907	0.0016580767665807677
1905	0.0016156923911569239
1955	0.0015631357656313576
1919	0.0014834531398345314
1903	0.0014614132646141326
1908	0.00139698901396989
1954	0.0013851213888512138
2014	0.0012172792621727925
1953	0.0011715041367150413
1912	0.0011528550115285502
1950	0.0011494642614946426
1904	0.001147768886477689
1920	0.001140987386409874
1952	0.0010596093855960939
1906	0.0010545232605452327
1911	0.0010392648853926488
2021	0.0009273701342737014
1951	0.0009256747592567476
1910	0.0008798996337989963
1925	0.0008578597585785976
1928	0.0008527736335277364
1922	0.00082734300827343
1948	0.0008036077580360776
1921	0.0007985216329852163
1902	0.0007866540078665401
1923	0.0007764817577648176
1909	0.0007764817577648176
1945	0.0007629187576291876
1947	0.0007425742574257426
1914	0.0007408788824087889
2015	0.0007205343822053439
1949	0.0007171436321714363
1901	0.0007137528821375288
1927	0.0006832361318323614
1924	0.0006798453817984538
1913	0.0006696731316967313
1916	0.0006645870066458701
1900	0.0006611962566119625
1946	0.0006069442560694426
1942	0.0005916858809168588
2030	0.0005865997558659975
2023	0.0005781228807812288
2022	0.0005645598806455988
1944	0.000562864505628645
1926	0.0005408246304082463
1930	0.0005408246304082463
1929	0.0005408246304082463
2024	0.00052895700528957
2025	0.0005153940051539401
1917	0.0004730096297300963
1941	0.0004713142547131425
1918	0.00044418825444188253
2016	0.00043401600434016
1940	0.0004187576291875763
2017	0.00040689000406890003
1943	0.00040349925403499257
1935	0.0004018038790180388
1932	0.0003984131289841313
1937	0.00039502237895022377
1933	0.0003814593788145938
2028	0.0003780686287806863
1931	0.0003746778787467788
2099	0.0003645056286450563
2026	0.00036281025362810255
2027	0.00035602875356028756
1939	0.0003492472534924725
1936	0.0003492472534924725
1915	0.00034755187847551876
2090	0.00034585650345856506
2018	0.00034246575342465754
2029	0.0003339888783398888
2040	0.0003272073782720738
2019	0.0003238166282381663
2088	0.0003170351281703513
2091	0.00031533975315339754
2089	0.00031025362810253626
1938	0.0003068628780686288
2050	0.0003034721280347213
2087	0.0002797368777973688
2086	0.0002746507527465075
1934	0.00027295537772955376
2085	0.00026108775261087755
2092	0.00024582937745829377
2093	0.00024413400244134004
2031	0.00021700800217008
2080	0.00020344500203445002
2084	0.00020005425200054252
2032	0.00019666350196663503
2083	0.00018818662688186626
2094	0.00018649125186491253
2033	0.00018479587684795877
2034	0.00018479587684795877
2095	0.00018140512681405127
2035	0.00016784212667842128
2036	0.00016614675166146752
2082	0.00016275600162756002
2069	0.00016106062661060626
2044	0.00016106062661060626
2045	0.0001593652515936525
2046	0.000155974501559745
2060	0.00015088837650888376
2077	0.00015088837650888376
2042	0.00014749762647497627
2081	0.00014241150142411501
2097	0.00013902075139020752
2096	0.00013902075139020752
2047	0.00013732537637325376
2070	0.00013393462633934627
2065	0.00013054387630543878
2075	0.00013054387630543878
2078	0.00012376237623762376
2079	0.00012206700122067002
2054	0.00012206700122067002
2098	0.00012206700122067002
2037	0.000115285501152855
2064	0.00011359012613590126
2056	0.00011359012613590126
2043	0.00011019937610199377
2055	0.00010850400108504
2039	0.00010680862606808626
2058	0.00010511325105113251
2066	0.00010511325105113251
2048	0.00010341787603417875
2074	0.00010341787603417875
2038	0.00010172250101722501
2063	9.833175098331752e-05
2059	9.833175098331752e-05
2051	9.663637596636376e-05
2068	9.15502509155025e-05
2053	9.15502509155025e-05
2071	9.15502509155025e-05
2041	8.985487589854876e-05
2076	8.985487589854876e-05
2049	8.47687508476875e-05
2052	8.137800081378001e-05
2061	7.968262579682625e-05
2057	7.79872507798725e-05
2072	7.79872507798725e-05
2067	7.79872507798725e-05
2062	7.290112572901125e-05
2073	7.120575071205751e-05
206๑	1.69537501695375e-06
