LLLLLLLLLLLL	0.8667938216989134
ULLLLLLLLLLL	0.046209837658329915
UUUUUUUUUUUU	0.026324277187351922
ULLLLLULLLLL	0.0044358258639706615
ULLLLULLLLLL	0.0031337477153904046
ULLLLLLULLLL	0.0022338404934358538
ULLLULLLLLLL	0.0012503135738660572
ULLLLLLLULLL	0.0010870560689981961
LLLLLLULLLLL	0.0010472371653718886
LLLLLLUUUUUU	0.0009237985641303352
ULLULLLLLLLL	0.0007406316074493205
LLLLLLLLLLLU	0.0007087764845482745
UUULLLLLLLLL	0.0006410843483835516
UUUUUULLLLLL	0.0005455189796804134
LLLLLLLLLLUU	0.0004977362953288444
UULLLLLLLLLL	0.00044995361097727534
ULLLLLLLLLLU	0.00044198983025201384
ULLLULLLULLL	0.0004300441591641216
UUUUULLLLLLL	0.00041809848807622933
LLLLLLLULLLL	0.000406152816988337
ULLLLLLLLULL	0.00040217092662570627
LLLLLLLLLUUU	0.0003981890362630755
ULULULULULUL	0.00034244257118624493
UUUULLLLLLLL	0.0003225331193730912
ULLLULLULLLL	0.00029864177719730666
LLLLLLLUUUUU	0.00029067799647204516
LLLLLLLLUUUU	0.0002747504350215221
LLLLLULLLLLL	0.00026280476393362984
UUUUUUULLLLL	0.0002588228735709991
LLLLLLLLULLL	0.00023891342175784533
ULULLLLLLLLL	0.00022696775066995305
UULLLULLLLLL	0.0002070582988567993
LLULLLLLLLLL	0.000195112627768907
LLLLLUUUUUUU	0.00018316695668101475
ULLLLLLLLLUU	0.00018316695668101475
LLLLULLLLLLL	0.00018316695668101475
ULLULLLULLLL	0.000179185066318384
ULLLLULULLLL	0.00017122128559312247
ULLLLULLULLL	0.00016325750486786096
LLLULLLLLLLL	0.00015529372414259946
ULLULLLLULLL	0.00015529372414259946
LLLLLLULLLLU	0.0001513118337799687
LLLLLLLLLULL	0.00013936616269207642
ULLLLULLLULL	0.00013538427232944567
ULLLULLLLULL	0.00012742049160418417
LLLLLLLLLLUL	0.00012742049160418417
ULLLULULLLLL	0.00012343860124155342
UUUUUUUULLLL	0.00012343860124155342
LULLLLLLLLLL	0.00011149293015366115
UUULLLUUULLL	0.0001075110397910304
ULLLLLLLLUUU	0.00010352914942839964
LLLLUUUUUUUU	9.954725906576888e-05
ULLLLLLLLLUL	9.556536870313813e-05
LLLLLUULLLLL	9.556536870313813e-05
ULLULLULLLLL	9.556536870313813e-05
LUUUUUUUUUUU	9.158347834050737e-05
LLLLLLULULLL	9.158347834050737e-05
ULULLLLLULLL	8.760158797787662e-05
ULLULLULLULL	8.760158797787662e-05
ULLULLLLLULL	8.361969761524586e-05
LLLLLLLULLLU	8.361969761524586e-05
ULULLLLULLLL	7.96378072526151e-05
LLLLUUUULLLL	7.96378072526151e-05
LLLLLLULLULL	7.96378072526151e-05
LLLLLLUULLLL	7.565591688998435e-05
UUULLLLLLUUU	7.565591688998435e-05
ULLLLLULLULL	7.16740265273536e-05
ULLLLLUULLLL	6.769213616472284e-05
ULLLLULLLLUL	6.769213616472284e-05
LLLLUULLLLLL	6.371024580209208e-05
ULLLLLULULLL	6.371024580209208e-05
LLLUUUUUUUUU	6.371024580209208e-05
ULLLLULLLLLU	6.371024580209208e-05
UUUUUUUUULLL	5.972835543946133e-05
LLLLLLLLULUL	5.972835543946133e-05
LLLLLLULLLUL	5.972835543946133e-05
ULULLLULLLLL	5.5746465076830574e-05
UUUULLLLUUUU	5.5746465076830574e-05
LLLUUUUUULLL	5.5746465076830574e-05
ULLLLUULLLLU	5.176457471419982e-05
ULLLLUULLLLL	5.176457471419982e-05
UULLLLULLLLL	5.176457471419982e-05
LULLLLLLLLUL	5.176457471419982e-05
ULLUUULLLLLL	4.7782684351569063e-05
ULLLULLLLLUL	4.7782684351569063e-05
LLLLUUULLLLL	4.7782684351569063e-05
LLLLLLULLULU	4.7782684351569063e-05
LLLLLLULLLUU	4.7782684351569063e-05
UULULUULLUUL	4.380079398893831e-05
ULULLLLLLULL	4.380079398893831e-05
LLLLLLLLLUUL	4.380079398893831e-05
LLLLLUUULLLL	4.380079398893831e-05
LULULULULULU	4.380079398893831e-05
LLLUUULLLUUU	4.380079398893831e-05
UULULLLULLUU	4.380079398893831e-05
ULULLULLLLLL	4.380079398893831e-05
ULLULULLLLLL	4.380079398893831e-05
ULLLLLLUUUUU	4.380079398893831e-05
UUUULLLUUUUU	4.380079398893831e-05
ULLLULULLULL	4.380079398893831e-05
LUUUULLLLLLL	4.380079398893831e-05
UUUUUUUUUULL	4.380079398893831e-05
ULLLLLLULLLU	3.981890362630755e-05
LLLLLLLLUULL	3.981890362630755e-05
LLLLLULLLLLU	3.981890362630755e-05
ULLLLLULLLUU	3.981890362630755e-05
ULULLLLLLLLU	3.981890362630755e-05
LLLLLLULLUUU	3.981890362630755e-05
LLUUULLLLLLL	3.981890362630755e-05
ULLLLLLLULLU	3.981890362630755e-05
LLLLUUUUULLL	3.981890362630755e-05
LLLLLLULUUUL	3.981890362630755e-05
LLLLLLUUULLL	3.981890362630755e-05
ULUUULUULULU	3.58370132636768e-05
UUUUULLLLUUU	3.58370132636768e-05
LLLLLLLLUUUL	3.58370132636768e-05
ULLLLLLULLUL	3.58370132636768e-05
UUUULLLULLUL	3.58370132636768e-05
ULLLLLULLLUL	3.58370132636768e-05
UULLLLLULLLL	3.58370132636768e-05
ULLLULLLLLLU	3.58370132636768e-05
LLLUUUUULLLL	3.58370132636768e-05
LLLLLLULUULU	3.58370132636768e-05
LULULLLUUULU	3.58370132636768e-05
LULULULLLLUU	3.58370132636768e-05
LULLLLLLLLLU	3.58370132636768e-05
LULLLLLLULLL	3.58370132636768e-05
ULLLLLUUUUUU	3.58370132636768e-05
ULLLLUUULLLL	3.185512290104604e-05
