2008	0.03544663490424367
2000	0.03535139060260998
2010	0.03407526018523226
2007	0.03253989339799443
2006	0.030960843134067453
2009	0.03077321902107477
2005	0.027675988911558147
2002	0.025211095030180986
2003	0.02467543534881256
2004	0.0245766104343355
1994	0.024318090187044054
2001	0.024303767735670567
1995	0.024101821171304397
1992	0.023246770824307206
1993	0.022945283222895296
2011	0.022717556246056852
1991	0.022504867843160564
1996	0.022286450459714884
2012	0.02192194407225963
1990	0.021595392180944122
1997	0.020718142034318026
1987	0.020670877944785518
1989	0.020649394267725288
1998	0.020133786018279743
1988	0.018509620032526288
1986	0.017563622119307454
1985	0.016894047517596922
1984	0.01595950756547688
1999	0.015458937889973497
1982	0.013854823336142921
1983	0.013635689830128566
1980	0.013615638398205683
2013	0.012911689913198783
1981	0.012146154887285888
2014	0.010662348924992605
1979	0.010560659520240847
1978	0.010147456798115738
2015	0.009609648749041291
1977	0.00923368440048725
1976	0.008676541042058594
1975	0.008488200806497237
1974	0.00778138783121564
1973	0.007332378980656813
1972	0.007083168326758134
1969	0.0070058270893413035
2016	0.0068411188985461995
1970	0.00677881623507153
1971	0.006321213913688611
2020	0.00556785297144318
1968	0.005305752111308363
2017	0.005168256578122885
1967	0.004962729400913342
1966	0.004749324875448382
1965	0.004589629542633999
1964	0.004379089507443736
1963	0.003965886785318628
2018	0.003945119230827071
1960	0.003576316107959774
1962	0.003405162814046601
1961	0.003151655424735876
1959	0.0028866900743263614
1958	0.0026467890138204496
1957	0.0025544092024614566
1956	0.002481364700456671
1955	0.0022450442527941314
1954	0.0020545556495267505
2019	0.002016601153387009
1950	0.0017695388671943536
1953	0.0017502035578401457
1952	0.0015654439351221597
1907	0.001516747600452303
1905	0.0014952639233920722
1919	0.0014250839116619844
1945	0.001347742674245153
1951	0.0013370008357150376
1903	0.0012840077656331348
1947	0.001158686316115121
1948	0.0011357703939175413
1949	0.0011142867168573104
1911	0.0010677387498934767
1908	0.0010319326214597586
1912	0.0009603203645923221
1910	0.0009524430163369041
2021	0.00090088219139235
1904	0.0008077862574646826
1920	0.0007991927866405902
1946	0.0007984766640719158
1906	0.0007576576776574771
1944	0.0007426191037153156
1902	0.0007182709363803871
1909	0.0006967872593201562
1900	0.000684613175652692
1928	0.0006745874596912509
1901	0.0006731552145539021
1942	0.0006652778662984842
1922	0.0006115686736479069
1941	0.0005979623448430939
1914	0.000566452951821422
1943	0.000566452951821422
1927	0.0005471176424672142
1940	0.0005456853973298654
1923	0.0005392402942117961
1925	0.0005356596813684243
1921	0.0005120276366021703
2022	0.0005012857980720548
2030	0.0004776537533058008
1939	0.00044471211514678007
1937	0.00041893170267450294
1930	0.00041535108983113114
1926	0.00041105435441908495
1929	0.0004089059867130619
1924	0.00040532537386969003
1916	0.0003981641481829464
1917	0.0003938674127709002
1933	0.0003745321034166924
1918	0.0003623580197492282
1936	0.0003623580197492282
1913	0.0003444549555323691
2025	0.000342306587826346
2023	0.00034087434268899726
1938	0.00033729372984562546
2099	0.00031939066562876637
1932	0.0003150939302167202
1935	0.00030578433682395347
2024	0.00029146188545046617
1931	0.00026210086013481724
2050	0.0002563718795854223
1934	0.00024419779591795815
1915	0.00021268840289628612
2040	0.00021054003519026303
2027	0.00019979819666014756
2026	0.00018762411299268338
2028	0.00018404350014931156
2033	0.00017545002932521918
2029	0.000171153293913173
2090	0.00015468247483366263
2046	0.00014394063630354716
2031	0.00014107614602884973
2088	0.000139643900891501
2091	0.0001274698172240368
2089	0.00012174083667464189
2080	0.0001174441012625957
2085	0.00011099899814452642
2034	0.00010741838530115461
2087	0.00010527001759513152
2093	0.00010383777245778279
2086	9.810879190838787e-05
2032	9.73926693397135e-05
2084	9.596042420236479e-05
2069	9.237981135899296e-05
2036	9.16636887903186e-05
2094	9.094756622164423e-05
2092	9.023144365296987e-05
2045	9.023144365296987e-05
2035	8.808307594694677e-05
2097	8.593470824092368e-05
2044	8.450246310357495e-05
2098	8.307021796622623e-05
2083	7.948960512285441e-05
2077	7.805735998550568e-05
2055	7.590899227948259e-05
2042	7.590899227948259e-05
2081	7.304450200478513e-05
2043	7.232837943611076e-05
2096	7.16122568674364e-05
2060	7.089613429876203e-05
2070	6.946388916141332e-05
2054	6.874776659273895e-05
2048	6.874776659273895e-05
2049	6.803164402406459e-05
2082	6.803164402406459e-05
2095	6.803164402406459e-05
2047	6.659939888671586e-05
2075	6.230266347466967e-05
2037	6.15865409059953e-05
2039	6.0870418337320946e-05
2064	6.015429576864658e-05
2063	5.9438173199972216e-05
2041	5.872205063129785e-05
2065	5.872205063129785e-05
2079	5.872205063129785e-05
2074	5.800592806262349e-05
2056	5.728980549394912e-05
2078	5.585756035660039e-05
2067	5.585756035660039e-05
2038	5.3709192650577305e-05
2066	5.299307008190294e-05
2058	5.012857980720548e-05
2076	5.012857980720548e-05
2059	4.869633466985675e-05
2061	4.798021210118239e-05
2071	4.798021210118239e-05
2051	4.6547966963833664e-05
2057	4.58318443951593e-05
2053	4.5115721826484934e-05
2068	4.5115721826484934e-05
2072	4.439959925781057e-05
2062	4.2251231551787475e-05
2052	4.2251231551787475e-05
2073	3.867061870841566e-05
